21.7283950617284, 80.24763406940063, [143, 667, 511, 304, 176]
18.395061728395056, 81.09833585476551, [146, 664, 505, 278, 149]
17.407407407407405, 80.91629297458894, [156, 654, 489, 260, 141]
17.407407407407405, 82.101644245142, [155, 655, 487, 258, 141]
16.666666666666664, 84.00148148148148, [155, 655, 486, 250, 135]
21.111111111111114, 80.27073552425665, [143, 667, 508, 305, 171]
18.02469135802469, 81.91867469879519, [154, 656, 499, 273, 146]
17.037037037037038, 82.04613095238095, [151, 659, 499, 258, 138]
15.92592592592592, 82.91629955947137, [156, 654, 488, 247, 129]
15.308641975308646, 84.87609329446065, [157, 653, 476, 241, 124]
20.61728395061728, 80.27993779160187, [143, 667, 506, 303, 167]
16.666666666666664, 81.04592592592593, [145, 665, 501, 265, 135]
16.172839506172842, 82.38438880706921, [148, 662, 498, 253, 131]
14.938271604938269, 83.55878084179972, [155, 655, 493, 243, 121]
14.69135802469136, 85.80897250361795, [153, 657, 481, 232, 119]
20.370370370370374, 80.27286821705427, [144, 666, 510, 302, 165]
17.777777777777782, 81.25375375375376, [146, 664, 508, 269, 144]
15.679012345679011, 81.92532942898976, [150, 660, 502, 244, 127]
15.18518518518519, 84.32314410480349, [155, 655, 494, 238, 123]
14.074074074074073, 85.91810344827586, [158, 652, 476, 227, 114]
