26.296296296296294, 68.52428810720268, [87, 723, 561, 351, 213]
23.827160493827158, 67.67585089141005, [91, 719, 545, 330, 193]
22.22222222222222, 66.4984126984127, [96, 714, 529, 302, 180]
22.098765432098766, 66.92076069730587, [95, 715, 527, 298, 179]
22.962962962962962, 68.57692307692308, [96, 714, 522, 297, 186]
26.41975308641975, 68.90771812080537, [82, 728, 556, 344, 214]
23.456790123456795, 67.28709677419354, [86, 724, 536, 323, 190]
22.5925925925926, 66.95693779904306, [95, 715, 528, 301, 183]
22.345679012345677, 67.52305246422894, [92, 718, 523, 299, 181]
22.839506172839506, 69.0464, [95, 715, 520, 297, 185]
25.185185185185187, 68.20627062706271, [80, 730, 559, 344, 204]
23.086419753086417, 68.54093097913322, [90, 720, 539, 320, 187]
21.97530864197531, 68.43196202531645, [90, 720, 539, 301, 178]
22.345679012345677, 69.45786963434023, [88, 722, 531, 301, 181]
22.962962962962962, 71.11057692307692, [94, 716, 524, 298, 186]
24.567901234567902, 67.30441898527005, [78, 732, 550, 334, 199]
22.5925925925926, 69.49601275917065, [86, 724, 537, 316, 183]
21.7283950617284, 69.9794952681388, [91, 719, 531, 301, 176]
21.7283950617284, 71.13249211356467, [82, 728, 533, 300, 176]
22.839506172839506, 73.3968, [83, 727, 529, 305, 185]
24.197530864197535, 67.32084690553746, [73, 737, 557, 337, 196]
22.22222222222222, 70.26031746031747, [88, 722, 545, 315, 180]
21.358024691358025, 71.45996860282574, [92, 718, 532, 306, 173]
20.740740740740737, 72.33956386292834, [83, 727, 532, 300, 168]
20.98765432098766, 73.6234375, [82, 728, 527, 299, 170]
