(-69.61728395061728, 51.0979020979021)
(-72.58024691358025, 53.919463087248324)
(-75.04938271604938, 55.69155844155844)
(-75.17283950617283, 58.21555915721232)
(-74.67901234567901, 60.817292006525285)
(-75.29629629629629, 62.32847896440129)
(-69.86419753086419, 51.217770034843205)
(-72.82716049382717, 53.88628762541806)
(-75.04938271604938, 55.74025974025974)
(-75.41975308641975, 57.817447495961225)
(-75.04938271604938, 59.935064935064936)
(-75.66666666666667, 61.288244766505635)
(-70.85185185185186, 50.76975945017182)
(-74.18518518518519, 53.30377668308703)
(-75.91358024691358, 55.58426966292135)
(-75.41975308641975, 58.1437802907916)
(-75.41975308641975, 59.88368336025848)
(-76.1604938271605, 60.9152)
(-71.46913580246913, 50.592844974446336)
(-74.55555555555556, 53.158496732026144)
(-76.1604938271605, 55.4992)
(-75.66666666666667, 58.289855072463766)
(-74.92592592592592, 60.796747967479675)
(-76.03703703703704, 61.42467948717949)
(-72.08641975308642, 51.01182432432432)
(-75.41975308641975, 52.701130856219706)
(-76.03703703703704, 55.77403846153846)
(-76.90123456790124, 57.62599049128368)
(-76.65432098765433, 59.529411764705884)
(-77.64197530864197, 60.29199372056515)
(-72.95061728395062, 50.70617696160267)
(-75.29629629629629, 52.87702265372168)
(-77.02469135802468, 55.08386075949367)
(-76.90123456790124, 57.54041204437401)
(-76.90123456790124, 59.223454833597465)
(-77.2716049382716, 60.65141955835962)
(-73.07407407407408, 50.35)
