(-72.70370370370371, 62.358458961474035)
(-74.80246913580247, 65.05211726384364)
(-78.13580246913581, 65.3213728549142)
(-77.64197530864197, 68.20879120879121)
(-78.13580246913581, 71.06396255850234)
(-79.12345679012346, 73.46995377503852)
(-72.82716049382717, 63.56020066889632)
(-74.55555555555556, 65.94934640522875)
(-77.2716049382716, 66.88485804416403)
(-77.76543209876543, 68.66614420062696)
(-78.25925925925927, 71.26947040498442)
(-79.37037037037037, 73.37327188940093)
(-72.4567901234568, 64.53949579831932)
(-75.79012345679013, 66.42926045016077)
(-77.76543209876543, 67.53605015673982)
(-77.88888888888889, 69.31298904538342)
(-78.38271604938272, 71.58631415241058)
(-79.37037037037037, 73.79416282642089)
(-73.93827160493827, 63.62438220757825)
(-75.91358024691358, 66.99678972712681)
(-77.76543209876543, 68.05329153605015)
(-78.62962962962963, 69.32558139534883)
(-79.0, 71.45679012345678)
(-79.37037037037037, 74.0353302611367)
(-73.81481481481481, 63.85973597359736)
(-77.51851851851852, 66.24056603773585)
(-78.38271604938272, 67.87402799377917)
(-79.12345679012346, 68.91525423728814)
(-79.12345679012346, 71.61941448382126)
(-80.23456790123457, 73.59726443768997)
(-74.4320987654321, 63.772504091653026)
(-77.76543209876543, 66.10344827586206)
(-78.50617283950618, 67.93788819875776)
(-78.87654320987654, 69.53013910355487)
(-79.49382716049382, 71.93865030674847)
(-80.72839506172839, 73.52114803625378)
(-73.93827160493827, 64.57495881383855)
