(-69.61728395061728, 47.75174825174825)
(-72.82716049382717, 49.824414715719065)
(-75.04938271604938, 50.353896103896105)
(-75.04938271604938, 51.978896103896105)
(-75.29629629629629, 53.8915857605178)
(-75.5432098765432, 56.906451612903226)
(-69.49382716049382, 48.364273204903675)
(-72.82716049382717, 50.11204013377927)
(-75.04938271604938, 50.422077922077925)
(-75.17283950617283, 51.70826580226905)
(-75.5432098765432, 52.983870967741936)
(-75.66666666666667, 55.2512077294686)
(-70.48148148148148, 47.33506044905008)
(-73.44444444444444, 49.6849087893864)
(-74.55555555555556, 51.03921568627451)
(-74.4320987654321, 52.276595744680854)
(-74.30864197530865, 53.231147540983606)
(-74.67901234567901, 54.68515497553018)
(-71.09876543209876, 46.46404109589041)
(-74.06172839506173, 48.911184210526315)
(-75.29629629629629, 50.249190938511326)
(-74.92592592592592, 51.73658536585366)
(-75.04938271604938, 52.482142857142854)
(-75.17283950617283, 53.75688816855754)
(-71.8395061728395, 45.76949152542373)
(-75.04938271604938, 47.907467532467535)
(-76.28395061728395, 49.10063897763578)
(-75.79012345679013, 50.736334405144696)
(-77.02469135802468, 50.82911392405063)
(-76.90123456790124, 51.765451664025356)
(-71.8395061728395, 45.76101694915254)
(-75.04938271604938, 47.15584415584416)
(-76.03703703703704, 48.666666666666664)
(-76.77777777777779, 49.3)
(-77.76543209876543, 49.59090909090909)
(-77.51851851851852, 50.540880503144656)
(-72.08641975308642, 45.339527027027025)
