23.827160493827158, 66.89303079416531, [69, 741, 565, 335, 193]
21.358024691358025, 70.32182103610675, [83, 727, 549, 309, 173]
20.24691358024692, 72.28947368421052, [91, 719, 534, 294, 164]
20.24691358024692, 73.69504643962848, [87, 723, 538, 301, 164]
20.370370370370374, 75.20930232558139, [82, 728, 535, 299, 165]
22.71604938271605, 65.44249201277955, [72, 738, 558, 332, 184]
21.23456790123457, 70.16300940438872, [79, 731, 553, 308, 172]
19.87654320987654, 72.77349768875193, [86, 724, 546, 292, 161]
20.370370370370374, 75.1798449612403, [83, 727, 536, 297, 165]
19.87654320987654, 76.48536209553158, [79, 731, 520, 288, 161]
22.098765432098766, 63.48335974643423, [68, 742, 561, 329, 179]
19.999999999999996, 68.15895061728395, [75, 735, 548, 299, 162]
19.259259259259252, 72.0, [81, 729, 548, 289, 156]
18.395061728395056, 73.9606656580938, [82, 728, 525, 276, 149]
17.777777777777782, 76.13813813813813, [79, 731, 518, 269, 144]
21.97530864197531, 62.879746835443036, [65, 745, 552, 326, 178]
19.62962962962963, 66.44086021505376, [76, 734, 541, 294, 159]
18.02469135802469, 70.07078313253012, [79, 731, 535, 274, 146]
17.654320987654327, 73.20989505247377, [79, 731, 534, 267, 143]
17.53086419753086, 76.49251497005989, [81, 729, 520, 263, 142]
