26.296296296296294, 167.36850921273032, [50, 760, 576, 365, 213]
24.32098765432099, 166.46655791190864, [60, 750, 563, 343, 197]
23.456790123456795, 165.49032258064517, [64, 746, 555, 329, 190]
22.962962962962962, 166.51442307692307, [59, 751, 557, 326, 186]
22.469135802469133, 170.14331210191082, [62, 748, 560, 320, 182]
25.802469135802465, 165.5873544093178, [48, 762, 580, 360, 209]
24.197530864197535, 166.07654723127035, [59, 751, 564, 343, 196]
23.209876543209873, 165.27813504823152, [67, 743, 550, 332, 188]
22.839506172839506, 166.864, [65, 745, 554, 325, 185]
22.71604938271605, 169.06549520766774, [66, 744, 558, 320, 184]
24.938271604938265, 162.47203947368422, [47, 763, 576, 359, 202]
22.71604938271605, 162.23162939297126, [65, 745, 553, 331, 184]
22.098765432098766, 162.80190174326466, [64, 746, 556, 321, 179]
21.851851851851855, 165.9778830963665, [64, 746, 554, 318, 177]
22.22222222222222, 169.75396825396825, [59, 751, 555, 318, 180]
25.67901234567901, 162.48671096345515, [39, 771, 577, 362, 208]
23.209876543209873, 162.16077170418006, [48, 762, 562, 337, 188]
22.469135802469133, 164.35509554140128, [54, 756, 566, 322, 182]
22.22222222222222, 166.53492063492064, [60, 750, 559, 315, 180]
21.23456790123457, 166.10344827586206, [65, 745, 553, 301, 172]
